,temperature,humidity,ph,rainfall,label,N,P,K
396,27.41711238,56.63636248,6.086922359,127.92461,coffee,100,20,30
397,24.13179691,67.22512329,6.362607851,173.3228386,coffee,100,20,30
398,26.2724184,52.12739421,6.758792552,127.1752928,coffee,100,20,30
399,23.60301571,60.39647474,6.779832611,140.9370415,coffee,100,20,30
400,24.40228894,79.19732001,7.231324765,90.8022356,cotton,120,40,20
401,23.09595631,84.86275707,6.925412377,71.29581071,cotton,120,40,20
402,23.9656349,76.97696717,7.633437412,90.75616738,cotton,120,40,20
403,24.88738107,75.62137159,6.827354668,89.76050416,cotton,120,40,20
404,25.36243778,83.63276077,6.176716425,88.43618918,cotton,120,40,20
405,24.69457084,81.7358876,6.628722836,78.58494391,cotton,120,40,20
406,25.0017188,80.53965818,7.256877571,96.32600992,cotton,120,40,20
407,22.45942937,81.30681027,6.443785385,64.23026638,cotton,120,40,20
408,23.60564038,79.29573149,7.723240151,72.49800885,cotton,120,40,20
409,24.58453146,79.12404171,5.947448589,71.94608134,cotton,120,40,20
410,23.0865933,83.55546146,7.227745516,71.84080724,cotton,120,40,20
411,23.5000992,83.63488952,6.219469084,79.81328183,cotton,120,40,20
412,24.1472953,75.88298598,6.021439523,69.91563467,cotton,120,40,20
413,24.69315538,84.84422454,6.253343655,89.799462,cotton,120,40,20
414,24.484692,84.44932014,6.187455799,90.94342484,cotton,120,40,20
415,24.49112609,82.24415809,7.057693366,64.02949379,cotton,120,40,20
416,23.47986888,81.73049149,6.720449769,86.76287924,cotton,120,40,20
417,24.18586246,76.04203958,6.431689506,69.08056728,cotton,120,40,20
418,25.00755095,78.17952126,7.453106264,86.06411872,cotton,120,40,20
419,25.99237426,77.0543546,7.368258226,89.1188212,cotton,120,40,20
420,23.66457347,81.69105088,7.352401887,99.36898373,cotton,120,40,20
421,25.66891439,81.38103349,6.652143699,78.59595817,cotton,120,40,20
422,22.04612876,84.62978302,6.144631795,86.00758678,cotton,120,40,20
423,22.4204752,84.55794703,7.318802162,93.46595573,cotton,120,40,20
424,25.03149561,82.21276599,7.954629324,95.0191318,cotton,120,40,20
425,23.53371386,77.21705554,6.207652157,87.54004943,cotton,120,40,20
426,22.77076388,82.5993307,6.631005298,81.49543437,cotton,120,40,20
427,25.49848236,79.9751579,7.306918817,67.05961949,cotton,120,40,20
428,25.248679,83.4630147,5.898293044,86.55517751,cotton,120,40,20
429,22.78249615,77.51235009,7.238566893,64.61444234,cotton,120,40,20
430,23.37044424,77.43198948,7.977651226,71.67870701,cotton,120,40,20
431,24.86560781,78.22080815,5.983075895,79.56866268,cotton,120,40,20
432,24.14386157,84.51591287,6.785723961,80.36146974,cotton,120,40,20
433,25.03300222,79.04368718,7.393441155,97.10087029,cotton,120,40,20
434,23.65724079,84.47601498,6.486068274,88.54479121,cotton,120,40,20
435,25.54359718,84.09229796,7.175934962,88.94245493,cotton,120,40,20
436,22.00085141,79.47270984,7.388265888,90.42224164,cotton,120,40,20
437,23.64328417,78.1258666,6.10539819,80.96157332,cotton,120,40,20
438,23.96436009,78.02763149,6.419536555,84.63148859,cotton,120,40,20
439,24.65425757,75.6350708,6.307585854,61.82980133,cotton,120,40,20
440,24.3017998,84.87668973,6.93221485,65.0247867,cotton,120,40,20
441,24.29144926,81.02453404,7.810865753,90.41694635,cotton,120,40,20
442,24.29470232,84.61527627,6.527541661,81.05902285,cotton,120,40,20
443,25.72180042,81.19666206,7.569454601,99.93100821,cotton,120,40,20
444,24.87663664,76.30050373,7.041065585,91.9223468,cotton,120,40,20
445,22.60612115,77.34264002,7.208795456,75.13617229,cotton,120,40,20
446,23.86814008,75.68339729,6.814341946,90.4547185,cotton,120,40,20
447,23.41022496,76.43836957,7.442217061,78.82199603,cotton,120,40,20
448,24.96440768,81.31677618,6.854558957,80.03995829,cotton,120,40,20
449,25.16820129,80.30351815,7.884550475,84.62419032,cotton,120,40,20
450,22.72767171,77.07598065,6.006085786,77.55176318,cotton,120,40,20
451,22.45145981,76.25674874,7.432043735,86.84998693,cotton,120,40,20
452,23.04920461,75.53835214,6.498052108,70.65644296,cotton,120,40,20
453,25.29250148,75.66653335,6.205263534,62.64174227,cotton,120,40,20
454,22.95604064,82.33733678,6.360812227,66.48339303,cotton,120,40,20
455,22.80213132,84.14668447,7.046607434,91.6389565,cotton,120,40,20
456,23.54234715,75.98203329,7.947011366,84.12536744,cotton,120,40,20
457,24.41212325,80.80343786,6.281913858,98.60457373,cotton,120,40,20
458,22.94276687,75.37170612,6.114525877,67.08022574,cotton,120,40,20
459,25.53676123,81.13668716,6.753978061,95.4262599,cotton,120,40,20
460,25.32023717,81.79475917,7.425041316,83.46532547,cotton,120,40,20
461,22.426733,81.53480799,6.745104394,65.54475812,cotton,120,40,20
462,25.78544484,75.00539324,7.641116569,91.39578861,cotton,120,40,20
463,25.68959532,77.90621048,6.470135478,66.19426787,cotton,120,40,20
464,22.14593688,82.8597549,7.091992365,60.65381719,cotton,120,40,20
465,25.07278712,82.50257909,6.520403794,93.51042684,cotton,120,40,20
466,22.21506982,76.17851932,6.127939628,70.40557612,cotton,120,40,20
467,23.9643129,76.59175937,7.994679507,76.13090645,cotton,120,40,20
468,25.40059227,76.53237965,7.524707577,62.5138867,cotton,120,40,20
469,23.7805123,83.03878838,7.827877818,66.26555904,cotton,120,40,20
470,24.16402322,76.7433897,6.436691764,61.94626051,cotton,120,40,20
471,25.31468463,77.91757121,5.907930899,72.82902109,cotton,120,40,20
472,22.60361557,80.3509046,6.135025006,88.57395505,cotton,120,40,20
473,22.9535715,78.71555832,6.044556594,99.75336197,cotton,120,40,20
474,22.74446976,80.41198458,7.59781958,90.07326633,cotton,120,40,20
475,23.80834611,83.91902605,6.691268104,70.97358303,cotton,120,40,20
476,25.46228792,81.56641891,6.175492306,76.88582484,cotton,120,40,20
477,25.96779712,81.97904282,7.272316209,74.14169043,cotton,120,40,20
478,25.5308271,80.04662756,5.801047545,99.39557151,cotton,120,40,20
479,24.43847399,81.69801729,6.757457943,60.79645852,cotton,120,40,20
480,23.03887865,76.47039772,6.983395573,90.64770699,cotton,120,40,20
481,23.51308653,76.72621429,7.976889498,80.11272117,cotton,120,40,20
482,22.75805656,76.75768356,6.558902588,97.76600619,cotton,120,40,20
483,24.71252544,77.7293114,7.979090365,85.24963302,cotton,120,40,20
484,23.45969093,82.44777468,7.903528673,93.50153555,cotton,120,40,20
485,25.5503704,77.85055621,6.73210948,78.58488484,cotton,120,40,20
486,22.08458267,82.82904143,6.691690476,67.06459777,cotton,120,40,20
487,24.68854799,78.51206972,7.839849298,69.31153566,cotton,120,40,20
488,25.84997269,84.16855231,6.61448588,77.03421249,cotton,120,40,20
489,22.46054478,75.40989245,7.456971816,71.85436078,cotton,120,40,20
490,23.65629976,77.52425987,7.2942193,74.8984994,cotton,120,40,20
491,22.00817088,81.83896111,7.762647875,92.23645249,cotton,120,40,20
492,24.32630461,80.13456404,6.363406102,69.45072055,cotton,120,40,20
493,22.92360984,82.68738535,7.63737841,92.91915074,cotton,120,40,20
494,23.43821725,78.63388824,6.200671976,81.15072105,cotton,120,40,20
495,22.10718988,78.58320116,6.364729934,74.94136567,cotton,120,40,20
496,23.03814028,76.11021529,6.913678684,91.49697481,cotton,120,40,20
497,24.54795322,75.39752705,7.766259769,63.88079866,cotton,120,40,20
498,23.73868041,75.77503808,7.55606399,76.63669195,cotton,120,40,20
499,22.31871914,83.86129998,7.288377241,65.35747011,cotton,120,40,20
500,17.13692774,20.59541693,5.68597166,128.256862,kidney beans,20,60,20
501,19.63474332,18.90705639,5.759237003,106.3598183,kidney beans,20,60,20
502,22.91350245,21.33953114,5.873171894,109.225556,kidney beans,20,60,20
503,16.43340342,24.24045875,5.926676985,140.3717815,kidney beans,20,60,20
504,22.13974653,23.02251117,5.95561668,76.64128258,kidney beans,20,60,20
505,17.84806561,18.77621951,5.949949081,143.0984171,kidney beans,20,60,20
506,19.88394011,20.31564139,5.789214289,60.91974792,kidney beans,20,60,20
507,19.32509638,23.3334788,5.581021521,104.7783947,kidney beans,20,60,20
508,18.4167001,23.42829938,5.689858133,132.9801054,kidney beans,20,60,20
509,21.81167649,23.20591245,5.794158504,130.0608093,kidney beans,20,60,20
510,19.72702528,18.28173015,5.748190463,143.7630894,kidney beans,20,60,20
511,17.15432954,19.87070659,5.566522896,87.99669731,kidney beans,20,60,20
512,19.62207826,18.67170854,5.809419584,144.1567454,kidney beans,20,60,20
513,21.63149148,21.17919701,5.887263027,134.3649948,kidney beans,20,60,20
514,16.06522754,18.72479695,5.99812453,88.06638775,kidney beans,20,60,20
515,20.61162204,24.36314135,5.792744849,69.63833855,kidney beans,20,60,20
516,21.42451099,20.39659714,5.912289889,116.5206923,kidney beans,20,60,20
517,19.07096165,21.21092266,5.788386951,86.21917578,kidney beans,20,60,20
518,21.18853178,19.63438599,5.728233081,137.1948633,kidney beans,20,60,20
519,23.0429097,22.42610972,5.833940084,108.3684316,kidney beans,20,60,20
520,20.65375833,23.10538637,5.967533236,67.71768947,kidney beans,20,60,20
521,18.09551014,18.29318436,5.625096446,144.7902323,kidney beans,20,60,20
522,18.23775702,21.07643273,5.515615023,69.44951585,kidney beans,20,60,20
523,17.48189735,18.8251973,5.954665349,121.9401369,kidney beans,20,60,20
524,19.9191786,21.47324158,5.74644777,82.68554379,kidney beans,20,60,20
525,20.27514686,23.2353604,5.877347515,139.7521543,kidney beans,20,60,20
526,15.77370214,19.2303162,5.979973965,108.3441414,kidney beans,20,60,20
527,16.71170642,19.17651433,5.635993966,96.77285817,kidney beans,20,60,20
528,17.66148158,18.15302753,5.635231778,100.6711761,kidney beans,20,60,20
529,18.50692825,23.61670065,5.679224346,87.0513289,kidney beans,20,60,20
530,24.51324787,20.81527638,5.670062975,64.19497947,kidney beans,20,60,20
531,18.87614998,24.54038287,5.724242065,105.4120514,kidney beans,20,60,20
532,21.59343016,20.31871249,5.811314232,61.13872036,kidney beans,20,60,20
533,20.12373284,24.45202552,5.783425416,106.158201,kidney beans,20,60,20
534,15.43546065,18.37477907,5.607808432,139.0302034,kidney beans,20,60,20
535,22.64236876,21.59396123,5.946999529,122.3886015,kidney beans,20,60,20
536,21.98560799,24.87304788,5.852046999,129.5650601,kidney beans,20,60,20
537,20.53052663,18.09224048,5.824090984,120.4509288,kidney beans,20,60,20
538,15.78601387,21.14544088,5.502999119,95.17028129,kidney beans,20,60,20
539,19.6365349,19.68751084,5.821649914,96.65888933,kidney beans,20,60,20
540,20.57341244,19.7520218,5.711439256,87.87869161,kidney beans,20,60,20
541,20.16080524,24.84207559,5.514927264,138.2362122,kidney beans,20,60,20
542,21.53989176,24.25386207,5.99616119,120.6913038,kidney beans,20,60,20
543,15.53834801,23.75560241,5.695422863,107.3850593,kidney beans,20,60,20
544,19.91853092,20.70099804,5.833010958,108.6434544,kidney beans,20,60,20
545,20.76952209,18.93146941,5.568456899,109.0193712,kidney beans,20,60,20
546,23.46168338,23.22197648,5.645435626,95.84253438,kidney beans,20,60,20
547,24.32116642,21.0278674,5.821194486,60.27552528,kidney beans,20,60,20
548,20.12574053,24.96969858,5.659254981,100.0497183,kidney beans,20,60,20
549,21.80619564,18.57086554,5.945465949,125.0972687,kidney beans,20,60,20
550,19.52226241,24.92607153,5.951177452,113.334026,kidney beans,20,60,20
551,17.00067625,19.90790546,5.520880014,103.2926407,kidney beans,20,60,20
552,16.78791503,24.96881755,5.578410206,75.45328039,kidney beans,20,60,20
553,24.84906168,22.89464642,5.608165195,62.21292186,kidney beans,20,60,20
554,16.51783455,20.4555596,5.609435128,98.77794225,kidney beans,20,60,20
555,18.15300153,19.38602098,5.509295379,107.6907964,kidney beans,20,60,20
556,23.18864385,22.3104551,5.902033406,63.38208822,kidney beans,20,60,20
557,23.38002569,21.98879437,5.744117663,87.66898664,kidney beans,20,60,20
558,18.358923,19.37703396,5.717143397,138.414764,kidney beans,20,60,20
559,19.25975367,20.51346956,5.542690119,94.9533526,kidney beans,20,60,20
560,22.95458237,24.03553105,5.858617867,107.7315386,kidney beans,20,60,20
561,20.120043,22.89845607,5.618844277,104.6252153,kidney beans,20,60,20
562,21.14011423,22.7182355,5.606620346,141.6056722,kidney beans,20,60,20
563,24.92360104,18.22590825,5.582178402,62.7089169,kidney beans,20,60,20
564,15.33042636,24.91506728,5.56503533,135.3315583,kidney beans,20,60,20
565,18.81097271,21.27833035,5.889614577,125.084915,kidney beans,20,60,20
566,23.44260668,22.77255917,5.934136378,107.4137246,kidney beans,20,60,20
567,22.8352024,18.97267518,5.683548308,63.59276673,kidney beans,20,60,20
568,24.9035819,22.27512704,5.70836603,146.4727237,kidney beans,20,60,20
569,23.78709569,24.35679348,5.948164454,119.6404412,kidney beans,20,60,20
570,22.05592283,19.60379304,5.774755144,126.7265372,kidney beans,20,60,20
571,18.87492997,20.18238348,5.97229163,134.1811718,kidney beans,20,60,20
572,18.62328774,23.02410338,5.532100554,135.3378033,kidney beans,20,60,20
573,23.00884744,18.86880997,5.669560726,100.118612,kidney beans,20,60,20
574,19.33162606,24.13995025,5.655726817,68.51253427,kidney beans,20,60,20
575,16.24469193,21.35793891,5.591704014,66.97053257,kidney beans,20,60,20
576,17.91652287,24.90814655,5.932323085,69.14681022,kidney beans,20,60,20
577,15.46789263,21.43780702,5.824208309,88.88796102,kidney beans,20,60,20
578,17.06104474,23.77201471,5.86442953,81.83420522,kidney beans,20,60,20
579,21.32776028,18.48522915,5.866744372,109.1013261,kidney beans,20,60,20
580,23.90910104,20.74619325,5.706198621,81.60211243,kidney beans,20,60,20
581,23.89756791,22.74378977,5.940546818,112.6616435,kidney beans,20,60,20
582,22.98666928,20.57940608,5.916779289,143.8584938,kidney beans,20,60,20
583,21.35135729,22.91244883,5.779090476,146.4548645,kidney beans,20,60,20
584,24.1638445,19.27907819,5.82738029,116.7324324,kidney beans,20,60,20
585,24.62835037,18.18325169,5.514234138,149.7441028,kidney beans,20,60,20
586,21.02213209,24.93896255,5.662699104,124.6118471,kidney beans,20,60,20
587,17.30844532,20.01730914,5.86390397,115.199245,kidney beans,20,60,20
588,23.82576704,24.75485098,5.624690248,84.64143632,kidney beans,20,60,20
589,19.30607278,23.96362799,5.591560999,129.3449326,kidney beans,20,60,20
590,16.03768615,22.33195853,5.976312538,130.3900798,kidney beans,20,60,20
591,19.18572809,20.83398341,5.669236258,80.15293435,kidney beans,20,60,20
592,19.92889503,21.79992115,5.961934481,64.02640797,kidney beans,20,60,20
593,19.56376468,24.67385131,5.690065688,139.2921004,kidney beans,20,60,20
594,18.31357543,24.32991649,5.698371311,76.14153904,kidney beans,20,60,20
595,20.10993761,23.22323766,5.59503163,73.36386477,kidney beans,20,60,20
596,23.60506572,21.90539577,5.525904526,100.5978728,kidney beans,20,60,20
597,19.73136909,24.89487354,5.819403771,84.06354115,kidney beans,20,60,20
598,20.93409877,21.1893007,5.562201934,133.1914419,kidney beans,20,60,20
599,18.78226261,20.24768314,5.630664753,104.2570723,kidney beans,20,60,20
600,26.7627493,92.86056895,6.420018717,224.5903664,coconut,20,10,30
601,25.61294367,94.3138837,5.740054567,224.3206759,coconut,20,10,30
602,28.130115,95.64807631,5.686972967,151.0761899,coconut,20,10,30
603,25.02887163,91.53720922,6.293662363,179.8248944,coconut,20,10,30
604,27.79797651,99.64573002,6.381975465,181.6942283,coconut,20,10,30
605,29.25902906,95.11294697,5.542169139,184.7624496,coconut,20,10,30
606,27.10134661,93.69979946,5.551963184,150.9502632,coconut,20,10,30
607,25.84726298,90.92669463,5.860740481,147.8888994,coconut,20,10,30
608,26.58580443,90.98617591,5.558807063,178.8116076,coconut,20,10,30
609,28.38503882,99.18843684,5.55771171,189.6711349,coconut,20,10,30
610,28.43647052,91.81320717,5.568365926,145.5414413,coconut,20,10,30
611,28.27298134,96.93649473,6.07071786,198.8234862,coconut,20,10,30
612,27.00648436,96.46168931,5.627860549,144.3331315,coconut,20,10,30
613,27.63551259,99.34854917,6.38488418,157.9171537,coconut,20,10,30
614,26.29644905,99.65809151,5.685889066,215.9195049,coconut,20,10,30
615,27.1326009,95.23797989,6.234458417,204.7206567,coconut,20,10,30
616,25.56567803,97.61361544,6.443168642,199.7936345,coconut,20,10,30
617,25.94951662,93.40548703,5.842317989,172.0540491,coconut,20,10,30
618,28.03380598,95.01630593,5.955742971,218.0055713,coconut,20,10,30
619,29.12859129,91.30924833,5.741367375,157.2388553,coconut,20,10,30
620,27.0828252,97.00155491,5.948342571,171.7575545,coconut,20,10,30
621,28.11321494,90.01734526,6.387067562,172.4813641,coconut,20,10,30
622,27.5136304,94.18955816,5.562911913,156.6732553,coconut,20,10,30
623,27.63834933,95.48763389,5.85971872,205.5463111,coconut,20,10,30
624,29.01256899,94.01014388,6.282955073,150.0500312,coconut,20,10,30
625,26.58413917,95.78923137,6.25449571,171.6262299,coconut,20,10,30
626,28.28905147,97.00396405,5.973853124,142.9403233,coconut,20,10,30
627,28.69164799,96.65248672,6.081568052,178.9635457,coconut,20,10,30
628,29.70931288,96.30484325,6.37466756,209.8453993,coconut,20,10,30
629,27.14865285,96.66355213,6.027707171,149.2433497,coconut,20,10,30
630,29.28725038,91.95614918,5.868285082,132.1491176,coconut,20,10,30
631,25.06871967,93.31410447,6.205931638,134.8419069,coconut,20,10,30
632,26.92449525,91.20106019,5.570745386,194.9022136,coconut,20,10,30
633,28.27804288,93.64761266,6.095261013,171.9457959,coconut,20,10,30
634,29.18032562,92.73041222,6.025789594,204.9603677,coconut,20,10,30
635,28.3575072,91.64509299,5.542873799,160.7306991,coconut,20,10,30
636,29.38072512,93.27565685,6.366219551,218.5241851,coconut,20,10,30
637,25.39241091,98.08951196,5.579845008,218.080385,coconut,20,10,30
638,26.31270635,98.62048026,5.804965067,208.1181381,coconut,20,10,30
639,29.52501367,91.91185319,6.121005506,194.3100272,coconut,20,10,30
640,28.83214859,92.17170353,6.000248647,145.4172387,coconut,20,10,30
641,28.48444906,97.76865458,5.820978791,160.389421,coconut,20,10,30
642,28.74013335,93.39676499,5.620733794,156.7650823,coconut,20,10,30
643,25.00872392,95.59224018,6.001936419,165.8092179,coconut,20,10,30
644,29.8690834,91.14723422,6.305740522,192.7678575,coconut,20,10,30
645,27.54273211,94.59086121,6.362544111,150.2012138,coconut,20,10,30
646,26.52166434,98.38227669,5.588655387,144.6261698,coconut,20,10,30
647,25.03512351,95.89739958,6.182232762,174.796583,coconut,20,10,30
648,29.20394909,95.66997327,5.959493188,211.2506267,coconut,20,10,30
649,27.05826457,91.10510371,5.677282678,224.7006953,coconut,20,10,30
650,26.18552389,96.96637916,5.612122797,135.4186222,coconut,20,10,30
651,27.59376845,92.48519606,6.206077742,162.8432736,coconut,20,10,30
652,25.76011662,94.65830608,5.764812076,131.2451414,coconut,20,10,30
653,28.87862994,95.11320315,6.203376525,145.0583117,coconut,20,10,30
654,26.50908611,94.48414544,6.143662699,199.8778403,coconut,20,10,30
655,26.87037587,91.72546257,6.100429497,214.4128874,coconut,20,10,30
656,27.57283516,94.90485697,5.708409601,145.9298935,coconut,20,10,30
657,28.05912437,98.3670985,5.868255858,171.6516396,coconut,20,10,30
658,29.51611558,92.56492864,6.461225827,131.2116167,coconut,20,10,30
659,28.96318258,95.16333673,6.165084855,222.803013,coconut,20,10,30
660,25.09897688,92.36099489,6.047044342,157.7592626,coconut,20,10,30
661,27.1872282,92.19906776,6.137102505,141.3220576,coconut,20,10,30
662,29.03065024,90.79093862,5.894027065,205.5720367,coconut,20,10,30
663,27.754298,95.94643831,5.56222383,131.0900076,coconut,20,10,30
664,27.31155708,99.96906006,5.832608028,201.8258633,coconut,20,10,30
665,28.84270971,99.64328526,6.218571874,224.4016682,coconut,20,10,30
666,26.61423461,96.97300803,6.142010637,191.006688,coconut,20,10,30
667,29.70143197,95.65754365,6.078807239,215.1968037,coconut,20,10,30
668,25.54759871,91.64194826,5.702484758,212.867626,coconut,20,10,30
669,26.37978453,91.49882979,5.547594847,167.0470997,coconut,20,10,30
670,27.45907759,92.90736493,5.836075368,142.1430003,coconut,20,10,30
671,27.02269204,95.71935435,6.231662767,147.1682459,coconut,20,10,30
672,28.98545306,90.73966792,5.718120393,148.8398374,coconut,20,10,30
673,26.1055118,91.52421214,5.852038202,134.1279669,coconut,20,10,30
674,25.0707247,95.02156793,5.547933273,192.9036306,coconut,20,10,30
675,25.54963273,96.92786777,6.156259104,191.2996157,coconut,20,10,30
676,28.56973521,95.67906668,6.436314406,134.8370348,coconut,20,10,30
677,26.07010807,96.7036223,5.981169595,143.533473,coconut,20,10,30
678,25.51791333,94.38420565,6.271952833,178.7297725,coconut,20,10,30
679,25.9490364,94.73860514,6.470465614,144.1571109,coconut,20,10,30
680,28.2974764,95.41122824,6.141502001,182.4482352,coconut,20,10,30
681,29.56549169,91.40896307,5.826381164,224.8315729,coconut,20,10,30
682,29.69952329,95.21224392,6.342463714,148.3003692,coconut,20,10,30
683,26.14162144,93.28415295,6.071897347,195.4115025,coconut,20,10,30
684,26.00175125,94.79998418,6.331051715,209.540094,coconut,20,10,30
685,27.15116142,91.48889469,6.413184638,164.9182225,coconut,20,10,30
686,28.97318719,98.09861043,5.50158009,213.9011021,coconut,20,10,30
687,26.13958446,96.38580769,6.338720873,131.3387935,coconut,20,10,30
688,25.51618488,94.33465411,6.015672239,135.1272491,coconut,20,10,30
689,27.55821802,99.98187601,5.735364307,174.6256481,coconut,20,10,30
690,27.81132822,97.48410555,6.465906333,154.0621221,coconut,20,10,30
691,25.60033702,99.7240104,5.855457599,165.8248732,coconut,20,10,30
692,26.91641934,99.84671638,6.318552973,225.6323656,coconut,20,10,30
693,29.1797902,90.27214288,6.006784979,188.9252083,coconut,20,10,30
694,26.44600063,98.29937782,6.008386283,221.2258168,coconut,20,10,30
695,28.43572863,95.8840407,5.665785202,203.9283708,coconut,20,10,30
696,28.94099669,93.00109012,5.764615485,191.7723087,coconut,20,10,30
697,26.45488737,93.45042636,5.901495544,149.2220255,coconut,20,10,30
698,25.79490531,93.84150618,5.779032666,152.4238712,coconut,20,10,30
699,26.93141945,98.80313612,5.67154928,166.5712879,coconut,20,10,30
700,29.48439992,63.19915325,7.454532137,71.89090748,black gram,40,60,20
701,26.73433965,68.13999721,7.040056094,67.15096376,black gram,40,60,20
702,26.27274407,62.28814857,7.418650668,70.23207557,black gram,40,60,20
703,34.03679184,67.21113844,6.501869314,73.23573601,black gram,40,60,20
704,28.03644051,65.06601664,6.814410928,72.49507741,black gram,40,60,20
705,28.81460716,65.33538112,7.581442888,62.26242533,black gram,40,60,20
706,34.03619494,64.28791388,7.741418772,66.85510868,black gram,40,60,20
707,33.8642935,61.57072498,6.573531614,68.02199825,black gram,40,60,20
708,32.84213012,68.68401492,7.543804223,73.67166182,black gram,40,60,20
709,27.10053268,63.36085585,6.5408208,73.84949872,black gram,40,60,20
710,25.65842532,61.18235808,7.22405917,69.28607828,black gram,40,60,20
711,32.34744009,66.61452812,7.551364319,64.55882254,black gram,40,60,20
712,29.58949031,68.32176769,6.928898659,67.53021213,black gram,40,60,20
713,30.91219459,68.79427388,7.747775263,66.63830637,black gram,40,60,20
714,28.12787838,64.2097765,6.706505915,70.86340755,black gram,40,60,20
715,30.08545364,69.34811988,6.668238556,67.1367443,black gram,40,60,20
716,31.74379487,62.51007687,7.332375138,68.97097538,black gram,40,60,20
717,27.81326852,62.50460464,7.596802025,69.75555541,black gram,40,60,20
718,32.88733849,64.59457409,7.70650895,71.50569456,black gram,40,60,20
719,29.36358721,64.98742947,7.366542647,61.91208707,black gram,40,60,20
720,27.82592799,67.5861883,6.919243702,74.01229707,black gram,40,60,20
721,28.49538735,60.44848407,7.187721818,74.91559514,black gram,40,60,20
722,27.74274761,68.53997144,7.075886472,71.78615328,black gram,40,60,20
723,30.41588462,67.66323804,6.74441168,63.02473185,black gram,40,60,20
724,27.3254209,69.09047809,6.726469088,61.19250859,black gram,40,60,20
725,30.28496619,61.69295127,6.628264883,65.62859526,black gram,40,60,20
726,28.56840626,61.53278622,7.127064207,63.49726331,black gram,40,60,20
727,25.36586097,66.6379724,7.538631462,65.81655892,black gram,40,60,20
728,34.9466155,65.26774011,7.162357641,70.1415139,black gram,40,60,20
729,25.09737391,67.72837887,6.859409487,74.61649888,black gram,40,60,20
730,32.47648301,64.34848735,7.397190844,65.820457,black gram,40,60,20
731,33.86351172,68.59232289,6.880245789,69.24464096,black gram,40,60,20
732,25.19857725,60.37332688,6.581313137,70.88787207,black gram,40,60,20
733,31.77681682,69.01852894,7.296972161,61.46892873,black gram,40,60,20
734,34.89814946,63.59948557,6.97297656,64.72797143,black gram,40,60,20
735,31.74105409,68.63525428,7.241148507,62.3061735,black gram,40,60,20
736,27.16159076,66.76017239,6.92009048,69.85112265,black gram,40,60,20
737,26.23773129,67.88521396,7.504608385,73.58663968,black gram,40,60,20
738,30.20157245,60.06534859,7.152272256,66.37171179,black gram,40,60,20
739,31.55846339,67.83563765,7.137004749,74.86960831,black gram,40,60,20
740,29.67892453,69.0854554,6.808041722,65.66436565,black gram,40,60,20
741,27.05365239,67.7017527,7.393631868,60.4693835,black gram,40,60,20
742,34.63880966,61.38597868,7.69950698,72.43169115,black gram,40,60,20
743,33.39438752,62.93692886,6.602888249,63.57445989,black gram,40,60,20
744,28.84079155,63.37230676,6.734447425,70.25496749,black gram,40,60,20
745,31.49338309,63.0563645,6.521217963,71.48327008,black gram,40,60,20
746,25.54960633,63.95425534,7.707332484,63.1830529,black gram,40,60,20
747,34.37329112,69.69366426,6.596719015,70.27184748,black gram,40,60,20
748,34.6008247,63.11296779,7.403623355,60.41790253,black gram,40,60,20
749,29.43463808,64.94329356,7.517097,72.17818157,black gram,40,60,20
750,29.10713092,67.90577375,7.17620823,67.83345933,black gram,40,60,20
751,28.57006111,65.71765781,6.593961761,70.0866434,black gram,40,60,20
752,27.54384835,69.3478631,7.143942758,69.40878198,black gram,40,60,20
753,33.04687968,68.93875631,6.690655045,62.30278274,black gram,40,60,20
754,33.95309131,69.96100028,7.423530351,61.16350463,black gram,40,60,20
755,30.11873003,60.11680815,6.578714843,71.72980375,black gram,40,60,20
756,29.57812712,66.17587668,7.497469256,69.43895491,black gram,40,60,20
757,27.26458947,68.01232937,7.775306272,68.91754359,black gram,40,60,20
758,31.35730791,64.24992106,7.322555223,63.85668948,black gram,40,60,20
759,31.52104732,66.55723677,7.580527339,61.71111448,black gram,40,60,20
760,29.39982732,64.25510719,7.108450121,67.47677295,black gram,40,60,20
761,29.38400259,64.14928485,7.358974541,65.24194361,black gram,40,60,20
762,28.38686534,61.88871127,7.405176138,74.24459122,black gram,40,60,20
763,28.47442276,63.53604453,6.500144962,69.5274407,black gram,40,60,20
764,30.64095781,61.14508627,7.167435834,71.36947525,black gram,40,60,20
765,25.25596239,61.36669662,7.261791753,68.64685069,black gram,40,60,20
766,32.97030511,60.18122078,7.586642101,73.44678678,black gram,40,60,20
767,33.66855394,66.60416867,7.534811833,67.32520551,black gram,40,60,20
768,32.83963757,67.99803573,7.251000789,73.40452716,black gram,40,60,20
769,27.45853567,62.90020977,6.513620918,69.46020927,black gram,40,60,20
770,25.68576704,69.84354028,7.121254928,74.62068748,black gram,40,60,20
771,30.0328403,64.14800537,7.574561547,71.21006868,black gram,40,60,20
772,28.20667264,68.27085245,7.350869792,64.32887142,black gram,40,60,20
773,28.27265858,61.18956161,7.513151076,63.29900785,black gram,40,60,20
774,28.5417236,64.2020154,7.025607706,69.68862306,black gram,40,60,20
775,26.87187036,61.61367264,6.804253866,63.51822045,black gram,40,60,20
776,32.79766751,68.77994074,7.163043872,64.11411069,black gram,40,60,20
777,26.42333018,64.51136845,7.338929556,63.46546487,black gram,40,60,20
778,29.79181107,63.38789228,6.621323612,63.02169909,black gram,40,60,20
